sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
5422,3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold
5427,3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,Gold
5428,3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
5430,3069,Thomas Alsgaard (Alsgrd-),M,30.0,190.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,Gold
5431,3069,Thomas Alsgaard (Alsgrd-),M,30.0,190.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
5461,3080,Robert Alt,M,29.0,,,Switzerland,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,Gold
5595,3165,Jos Mara lvarez de las Asturias Bohorques y Goyeneche,M,33.0,,,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
5761,3245,Anatoly Nikolayevich Alyabyev,M,28.0,,,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,Gold
5762,3245,Anatoly Nikolayevich Alyabyev,M,28.0,,,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
5769,3248,Nikolay Aleksandrovich Alyokhin,M,25.0,,,Russia,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Gold
5844,3289,Max Amann,M,23.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Gold
5899,3321,Jean-Pierre Bernard Andr Amat,M,34.0,175.0,74.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
5930,3330,Amauri Ribeiro,M,33.0,198.0,87.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold
5934,3332,Jos Emilio Amavisca Grate,M,21.0,182.0,68.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold
5976,3356,Amedeo Ambron,M,21.0,174.0,77.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Gold
6014,3379,Mikls Ambrus,M,31.0,185.0,90.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Gold
6043,3398,Rolf-Dieter Amend,M,23.0,173.0,74.0,Germany,GDR,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
6157,3466,"Joseph Brian ""Joe"" Amlong",M,27.0,186.0,86.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
6158,3467,"Thomas Kennedy ""Tom"" Amlong",M,29.0,186.0,91.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Gold
6172,3472,Simon Ammann,M,20.0,171.0,55.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
6173,3472,Simon Ammann,M,20.0,171.0,55.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
6178,3472,Simon Ammann,M,28.0,171.0,55.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
6179,3472,Simon Ammann,M,28.0,171.0,55.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
6206,3487,Daniel Owofin Amokachi,M,23.0,182.0,78.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Gold
6217,3493,Edward John Amoore,M,31.0,,,UK,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Gold
6286,3525,Uwe Ampler,M,24.0,182.0,77.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
6350,3557,Steinar Amundsen,M,23.0,195.0,88.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
6354,3559,Emmanuel Amunike,M,25.0,176.0,70.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Gold
6359,3563,"Francis ""Frank"" Amyot",M,31.0,188.0,84.0,Canada,CAN,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
6364,3567,An Byeong-Geun,M,22.0,172.0,78.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,Gold
6383,3581,An Han-Bong,M,23.0,163.0,62.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
6420,3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold
6421,3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold
6422,3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
6423,3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold
6424,3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold
6426,3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
6466,3626,"Douglas Thomas ""Doug"" Anakin",M,33.0,,,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,Gold
6542,3662,Zygmunt Jzef Anczok,M,26.0,178.0,77.0,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Gold
6559,3673,Olle Henrik Martin Anderberg,M,32.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
6587,3684,Aage Jrgen Christian Andersen,M,22.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Gold
6591,3686,Alf Steen Andersen,M,21.0,,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
6618,3703,Carl Albert Andersen,M,29.0,,,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold
6621,3705,Carl Rudolf Svend Andersen,M,20.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
6622,3706,Carl-Ebbe Andersen,M,19.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Pairs,Gold
6674,3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
6675,3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
6676,3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
6713,3761,Mads Christian Kruse Andersen,M,30.0,187.0,75.0,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
6752,3785,Vigo Carl Andersen,M,21.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Gold
6760,3790,Anderson de Oliveira Rodrigues,M,30.0,190.0,95.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Gold
6774,3799,Charles Howard Anderson,M,33.0,,,USA,USA,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
6794,3815,Gary Lee Anderson,M,25.0,183.0,77.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold
6795,3815,Gary Lee Anderson,M,29.0,183.0,77.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Gold
6817,3824,Jasey-Jay Anderson,M,34.0,178.0,80.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold
6827,3828,John Franklin Anderson,M,25.0,191.0,97.0,USA,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Gold
6830,3831,John Edward Anderson,M,33.0,183.0,89.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,Gold
6863,3854,Paul Edward Anderson,M,24.0,178.0,141.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Gold
6879,3864,"Thomas James ""Tom"" Anderson",M,33.0,183.0,89.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Gold
6920,3883,Albert Per Andersson,M,17.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
6934,3890,Karl Arvid Andersson (-Holtman),M,23.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
6935,3891,Arvid Leander Andersson,M,30.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
6978,3918,Erik Gsta Andersson,M,31.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
6997,3925,Svensk Hjalmar Zakeus Andersson,M,22.0,172.0,63.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
7136,3990,Sune Isidor Andersson,M,27.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Football,Football Men's Football,Gold
7173,4007,Soslan Petrovich Andiyev,M,24.0,194.0,125.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
7174,4007,Soslan Petrovich Andiyev,M,28.0,194.0,125.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
7207,4029,Manuel ngel Andrada,M,46.0,,,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Polo,Polo Men's Polo,Gold
7222,4042,Jos Leandro Andrade,M,22.0,179.0,77.0,Uruguay,URU,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Gold
7223,4042,Jos Leandro Andrade,M,26.0,179.0,77.0,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
7316,4094,Alessandro Andrei,M,25.0,191.0,118.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,Gold
7325,4100,Vasile Andrei,M,29.0,190.0,101.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
7342,4108,Arnaldo Andreoli,M,26.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
7358,4121,Dominic Andres,M,25.0,179.0,74.0,Switzerland,SUI,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Gold
7367,4124,Frode Andresen,M,28.0,191.0,76.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
7498,4189,Nikolaos Andriakopoulos,M,,,,Greece,GRE,1896 Summer,1896,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,Gold
7512,4198,Nikolay Yefimovich Andrianov,M,19.0,166.0,60.0,Russia,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,Gold
7518,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,Gold
7520,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,Gold
7521,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horse Vault,Gold
7524,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,Gold
7527,4198,Nikolay Yefimovich Andrianov,M,27.0,166.0,60.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Gold
7529,4198,Nikolay Yefimovich Andrianov,M,27.0,166.0,60.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,Gold
7538,4202,Dragan Andri,M,22.0,192.0,91.0,Serbia,YUG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
7539,4202,Dragan Andri,M,26.0,192.0,91.0,Serbia,YUG,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Gold
7548,4207,Michel Andrieux,M,33.0,192.0,92.0,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
7602,4236,Franz Josef Andrysek,M,22.0,,59.0,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,Gold
7632,4256,Matteo Anesi,M,21.0,185.0,81.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold
7780,4321,Peter Angerer,M,24.0,178.0,73.0,Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,Gold
7833,4335,Paolo Angioni,M,26.0,177.0,64.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
7841,4340,Kurt Steven Angle,M,27.0,178.0,100.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
7842,4341,Giorgio Anglesio,M,34.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Gold
7854,4348,"Heinrich ""Heiri"" Angst",M,40.0,,,Switzerland,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,Gold
7896,4375,Nikolay Petrovich Anikin,M,24.0,,,Russia,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
7958,4403,Erik Anker,M,24.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 6 metres,Gold
7960,4404,Johan August Anker,M,40.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Gold
7961,4404,Johan August Anker,M,56.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 6 metres,Gold
7968,4410,Andrija Ankovi,M,23.0,177.0,79.0,Serbia,YUG,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Gold
8041,4450,Aleksandre Anp'ilogovi,M,22.0,203.0,96.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,Gold
8065,4460,Renato Anselmi,M,32.0,165.0,,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Gold
8087,4471,Henri Lucien Ernest Eugne Anspach,M,29.0,,,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
8093,4472,Paul Eugne Albert Anspach,M,30.0,,,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",Gold
8094,4472,Paul Eugne Albert Anspach,M,30.0,,,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
8113,4484,Rbert Antal (Adler),M,30.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Gold
8165,4505,Carmelo Kyan Anthony,M,24.0,203.0,109.0,USA,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
8166,4505,Carmelo Kyan Anthony,M,28.0,203.0,109.0,USA,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
8167,4505,Carmelo Kyan Anthony,M,32.0,203.0,109.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
8271,4561,Peter Thomas Antonie,M,34.0,183.0,82.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,Gold
8354,4602,Oegs Antropovs,M,20.0,193.0,83.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Gold
8356,4604,Ants Antson,M,25.0,184.0,84.0,Russia,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
8368,4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32.0,167.0,64.0,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
8369,4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,36.0,167.0,64.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
8407,4626,Saeed Anwar,M,24.0,170.0,71.0,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
8475,4667,Sad Aouita,M,24.0,175.0,58.0,Morocco,MAR,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Gold
8495,4675,Nikolay Sergeyevich Apalikov,M,29.0,203.0,105.0,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
8613,4728,Ingo Appelt,M,30.0,182.0,86.0,Austria,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Gold
8627,4736,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0,UK,GBR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
8652,4750,Vladimer Aptsiauri,M,26.0,170.0,72.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Gold
8661,4757,Javier Ignacio Aquino Carmona,M,22.0,165.0,62.0,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
8714,4789,Shigeo Arai,M,19.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
8953,4920,"Alexander ""Sandy"" Archer",M,25.0,180.0,71.0,UK,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8966,4926,"Jeffrey Victor ""Jeff"" Archibald",M,24.0,177.0,68.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold
8983,4936,Angelo Arcidiacono,M,28.0,174.0,74.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Gold
9026,4968,"Ermenegildo ""Gildo"" Arena",M,27.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
9045,4978,Dieter Arend,M,21.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Pairs,Gold
9074,4993,Charles Archer Arentz,M,41.0,180.0,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold
9123,5018,Alessandro Argenton,M,27.0,172.0,63.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
9143,5027,"Edwin Yancey ""Eddie"" Argo",M,36.0,,,USA,USA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
9193,5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38.0,,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Men's Trap,Gold
9194,5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38.0,,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Gold
9197,5060,Luigi Arienti,M,23.0,168.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
9232,5077,Pedro Arispe,M,23.0,,,Uruguay,URU,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Gold
9233,5077,Pedro Arispe,M,27.0,,,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
9260,5093,William Peixoto Arjona,M,37.0,186.0,78.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
9300,5117,Tobias Arlt,M,26.0,178.0,77.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Gold
9301,5117,Tobias Arlt,M,26.0,178.0,77.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
9312,5125,Mario Armano,M,21.0,180.0,85.0,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,Gold
9374,5149,"Raymond Richard ""Ray"" Armstead",M,24.0,187.0,76.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
9376,5150,Aaron Nigel Armstrong,M,30.0,173.0,70.0,Trinidad,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
9383,5153,Charles Ewing Armstrong,M,22.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold
9394,5158,Duncan John D'Arcy Armstrong,M,20.0,187.0,74.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,Gold
9432,5173,"Michel Taylor ""Tate"" Armstrong",M,20.0,190.0,77.0,USA,USA,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Gold
9463,5192,Zlatan Arnautovi,M,27.0,194.0,93.0,Serbia,YUG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Gold
9501,5212,Jay Joseph Hoyland Arnette,M,21.0,188.0,79.0,USA,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
9506,5214,Albert Stephan Arnheiter,M,21.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Gold
9513,5219,"Donald John ""Don"" Arnold",M,21.0,178.0,83.0,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Gold
9642,5286,Juan Pedro Arremn,M,29.0,,,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
9675,5304,Luis Rolando Arrojo vila,M,24.0,193.0,100.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
9716,5327,Israil Magomedgireyevich Arsamakov,M,26.0,169.0,85.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
9747,5342,Abas Arslanagi,M,27.0,189.0,97.0,Serbia,YUG,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Gold
9779,5355,Bakhtiyar Garifulayevich Artayev,M,21.0,183.0,75.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Welterweight,Gold
9823,5380,douard Jos Artigas,M,42.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Gold
9855,5396,Vladimir Nikolayevich Artyomov,M,23.0,167.0,63.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,Gold
9856,5396,Vladimir Nikolayevich Artyomov,M,23.0,167.0,63.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Gold
9859,5396,Vladimir Nikolayevich Artyomov,M,23.0,167.0,63.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,Gold
9860,5396,Vladimir Nikolayevich Artyomov,M,23.0,167.0,63.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
9915,5426,Pr Johan Arvidsson,M,20.0,183.0,74.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Butterfly,Gold
9923,5427,Per-Olof Arvidsson,M,47.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold
9940,5432,Andrey Nikolayevich Aryamnov,M,20.0,172.0,105.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Heavyweight,Gold
10010,5466,Giorgi Asanidze,M,28.0,173.0,85.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
