sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
246485,123421,Anton Urban,M,30.0,175.0,74.0,Czech Republic,TCH,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Silver
246497,123426,Josef Urban,M,33.0,183.0,,Czech Republic,TCH,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
246605,123473,Yoandri Urgells Cobas,M,27.0,178.0,86.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
246639,123494,Rubn Uriza Castro,M,28.0,,,Mexico,MEX,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Individual",Silver
246641,123495,Oktay Urkal,M,26.0,172.0,66.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Welterweight,Silver
246678,123519,Giorgio Ursi,M,22.0,186.0,85.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
246717,123534,Marius Daniel Urzic,M,20.0,163.0,57.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
246727,123534,Marius Daniel Urzic,M,28.0,163.0,57.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
246737,123541,Toshio Usami,M,24.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
246758,123552,Dmitry Arkadyevich Ushakov,M,23.0,177.0,64.0,Russia,RUS,2012 Summer,2012,Summer,London,Trampolining,Trampolining Men's Individual,Silver
246762,123553,Konstantin Anatolyevich Ushakov,M,30.0,198.0,77.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
246789,123567,Konstantin Vyacheslavovich Ushkov,M,18.0,188.0,78.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
246839,123590,Pablo Usoz Ciriza,M,27.0,178.0,78.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Silver
246927,123632,Shunpei Uto,M,17.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 400 metres Freestyle,Silver
246950,123643,Andrew Utting,M,26.0,187.0,98.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
246963,123651,Markku Juhani Uusipaavalniemi,M,39.0,187.0,95.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Curling,Curling Men's Curling,Silver
246978,123661,Bruno Uvini Bortolana,M,21.0,190.0,85.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Men's Football,Silver
246979,123662,Eduard Uvra,M,22.0,183.0,92.0,Czech Republic,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
246991,123671,Jochem Simon Uytdehaage,M,25.0,174.0,70.0,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
247033,123694,Michal Maria Edmondus Michel Vaarten,M,19.0,180.0,82.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
247091,123715,Ladislav Vcha,M,29.0,,,Czech Republic,TCH,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Team All-Around,Silver
247095,123715,Ladislav Vcha,M,29.0,,,Czech Republic,TCH,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Rings,Silver
247149,123742,Kristen Mller Vadgaard,M,25.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
247202,123763,Bjrne Viktor Vgg,M,28.0,185.0,77.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",Silver
247219,123776,"Karl Gustaf ""Kaarlo"" Vhmki",M,19.0,,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
247252,123793,Michel Vaillancourt,M,21.0,178.0,67.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver
247260,123798,Nelson Beasley Vails,M,23.0,175.0,79.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's Sprint,Silver
247390,123861,Fulvio Valbusa,M,28.0,172.0,72.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
247421,123866,Emil Valchev,M,30.0,195.0,78.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,Silver
247424,123867,Enyu Valchev Dimov,M,32.0,170.0,67.0,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
247504,123916,Maigonis Valdmanis,M,18.0,180.0,75.0,Russia,URS,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Silver
247505,123916,Maigonis Valdmanis,M,23.0,180.0,75.0,Russia,URS,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Silver
247506,123916,Maigonis Valdmanis,M,26.0,180.0,75.0,Russia,URS,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Silver
247587,123959,Howard Van Nostrand Valentine,M,22.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,Silver
247619,123978,Alessandro Valerio,M,38.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",Silver
247717,124031,Jean-Charles Valladont,M,27.0,180.0,83.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,Silver
247719,124032,Pedro Vallana Jeanguenat,M,22.0,170.0,,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
247754,124051,Lzaro Valle Martell,M,37.0,,,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
247845,124095,Frantiek Valoek,M,27.0,166.0,65.0,Czech Republic,TCH,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Silver
247871,124114,Albert Ivanovych Valtin,M,22.0,201.0,98.0,Russia,URS,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Silver
247873,124115,Henri Jules Valton,M,33.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0.5-1 Ton,Silver
247904,124129,"Allen Alfred ""Al"" Van",M,36.0,,,USA,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
247981,124156,Paul Van Asbroeck,M,33.0,,,Belgium,BEL,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
248005,124161,Florent Van Aubel,M,24.0,178.0,73.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
248026,124175,Louis Van Beeck,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
248096,124207,Lon Hendrik Jan van Bon,M,20.0,166.0,58.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's Points Race,Silver
248111,124217,Rodney Van Buizen,M,23.0,180.0,92.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
248137,124231,Marcel Lucien Charles Van Crombrugge,M,19.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
248161,124241,Ivo Van Damme,M,22.0,191.0,76.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Silver
248162,124241,Ivo Van Damme,M,22.0,191.0,76.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",Silver
248170,124243,Maurice E. Van Damme,M,,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Silver
248198,124258,Louis Van De Perck,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Pole Archery, Small Birds, Individual",Silver
248199,124258,Louis Van De Perck,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Pole Archery, Large Birds, Individual",Silver
248208,124263,"Paulus ""Paul"" van de Rovaart",M,24.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Silver
248312,124310,Jean Van Den Bosch,M,25.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",Silver
248337,124325,Charles Flix Franois Marie Joseph Van Den Bussche,M,43.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6 metres,Silver
248372,124336,Pieter Cornelis Martijn van den Hoogenband,M,26.0,193.0,80.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,Silver
248373,124336,Pieter Cornelis Martijn van den Hoogenband,M,26.0,193.0,80.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
248393,124344,Arnoud Eugne van der Biesen,M,20.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 12 foot,Silver
248403,124348,Cameron van der Burgh,M,28.0,185.0,85.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Silver
248456,124375,"Christiaan Johannes ""Chris"" van der Hoef",M,52.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",Silver
248473,124383,"Johannes Martinus ""Martin"" van der Horst",M,27.0,185.0,77.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Silver
248475,124384,"Petrus Michaelis ""Piet"" van der Horst",M,24.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
248479,124386,Robert Adriaan van der Horst,M,27.0,179.0,74.0,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Silver
248525,124412,Everwijn Johan Maarten van der Linden,M,27.0,183.0,78.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,Silver
248551,124427,"Roelof Anttonius ""Olof"" van der Meulen",M,23.0,202.0,90.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Silver
248570,124435,Georges Van Der Poele,M,,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver
248617,124460,Robert van der Veen,M,21.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Silver
248622,124464,Arie van der Velden,M,18.0,,,Netherlands,NED,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 3-10 Ton,Silver
248642,124472,Maikel Leonardus van der Vleuten,M,24.0,170.0,60.0,Netherlands,NED,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
248663,124482,"Willem ""Wim"" van der Voort",M,28.0,,,Netherlands,NED,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
248683,124492,Mink Alphons van der Weerden,M,23.0,178.0,83.0,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Silver
248686,124493,Sander Petrus Henricus van der Weide,M,28.0,183.0,81.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
248744,124529,Leendert Frans van Dis,M,24.0,194.0,85.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Double Sculls,Silver
248778,124545,Arthur Van Doren,M,21.0,178.0,74.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
248822,124570,"Jacobus Johannes ""Jacques"" van Egmond",M,24.0,193.0,,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
248920,124622,Jelle van Gorkom,M,25.0,187.0,93.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,Silver
248942,124627,Jean Van Guysse,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
248970,124645,"Willem ""Wim"" van Heel",M,29.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Silver
248974,124648,Ernst Van Heerden,M,32.0,,,South Africa,RSA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",Silver
249033,124673,Johannes Cornelis van Hoolwerff,M,50.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Silver
249040,124679,William Russell Van Horn,M,18.0,,61.0,USA,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Lightweight,Silver
249069,124694,Gerard Theodor Hubert Van Innis,M,34.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Archery,"Archery Men's Au Cordon Dore, 50 metres",Silver
249070,124694,Gerard Theodor Hubert Van Innis,M,34.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Archery,Archery Men's Championnat Du Monde,Silver
249073,124694,Gerard Theodor Hubert Van Innis,M,54.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Individual",Silver
249074,124694,Gerard Theodor Hubert Van Innis,M,54.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
249124,124716,Adam Joseph Van Koeverden,M,26.0,182.0,85.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
249126,124716,Adam Joseph Van Koeverden,M,30.0,182.0,85.0,Canada,CAN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
249146,124730,Alfred Van Landeghem,M,,,51.0,Belgium,BEL,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
249147,124730,Alfred Van Landeghem,M,,,51.0,Belgium,BEL,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
249175,124746,Aernout van Lennep,M,34.0,,,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
249203,124762,"Antonius ""Anton"" van Loon",M,31.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
249209,124765,Willem van Loon,M,28.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
249234,124782,Alphonse Van Mele,M,28.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
249263,124799,Hadriaan van Nes,M,26.0,192.0,89.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Silver
249300,124827,"Robert Logan ""Bob"" Van Osdel",M,22.0,183.0,68.0,USA,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's High Jump,Silver
249347,124849,"Marinus Cornelis ""Rinus"" van Rekum",M,36.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
249348,124850,"Willem ""Wim"" van Rekum",M,27.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
249409,124885,George van Rossem,M,23.0,,,Netherlands,NED,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual, Three Hits",Silver
249447,124900,Henri Louis Marie van Schaik,M,37.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",Silver
249448,124901,Theunis Jacobus van Schalkwyk,M,22.0,,,South Africa,RSA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Middleweight,Silver
249500,124927,Cornelis van Staveren,M,38.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Silver
249513,124936,Elliot Van Strydonck,M,28.0,185.0,75.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
249522,124942,Pierre Van Thielt,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
249529,124945,Louis Pierre Paul Van Tilt,M,45.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Silver
249580,124969,Arie Gerrit van Vliet,M,20.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,Cycling Men's Sprint,Silver
249661,125020,Albertson Van Zo Post,M,37.0,183.0,,USA,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Foil, Individual",Silver
249699,125035,Vincent Vanasch,M,28.0,180.0,78.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
249706,125039,"Samuel Goodwin ""Sam"" Vance",M,45.0,,,Canada,CAN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Silver
249728,125050,"Albert Joseph ""Al"" Vande Weghe",M,20.0,,,USA,USA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Backstroke,Silver
249862,125129,Zhivko Atanasov Vangelov,M,28.0,173.0,65.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
249933,125177,Ambruse Vanzekin,M,22.0,176.0,78.0,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Silver
249955,125180,Giorgio Vanzetta,M,32.0,180.0,70.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
249980,125195,Bla Vrady,M,19.0,183.0,74.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver
249982,125197,arko Varaji,M,24.0,202.0,91.0,Serbia,YUG,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Silver
250000,125207,Adlan Abuyevich Varayev,M,26.0,170.0,74.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
250036,125236,Peter Dale Varellas,M,23.0,191.0,89.0,USA,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
250147,125291,"Joseph Michael ""Joe"" Vargas",M,28.0,190.0,89.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
250230,125332,"William Michael ""Bill"" Varley",M,23.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Pairs,Silver
250231,125333,Fleetwood Ernest Varley,M,45.0,,,UK,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Silver
250254,125343,Benjamin Gabriel Jean Varonian,M,20.0,168.0,65.0,France,FRA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
250279,125352,Roman Vartolomeu,M,22.0,185.0,82.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
250296,125361,"Kaarlo Hjalmar ""Kalle"" Vasama",M,26.0,,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
250343,125390,Kharilaos Vasilakos,M,,,,Greece,GRE,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's Marathon,Silver
250379,125408,Georgi Parvanov Vasilev,M,23.0,172.0,70.0,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Silver
250405,125422,Vadims Vasievskis,M,22.0,188.0,102.0,Latvia,LAT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,Silver
250432,125432,Andrey Aleksandrovich Vasilyev,M,26.0,186.0,90.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Silver
250455,125444,Oleg Kimovich Vasilyev,M,28.0,170.0,72.0,Russia,URS,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Pairs,Silver
250460,125446,Valery Ivanovich Vasilyev,M,30.0,183.0,86.0,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
250609,125522,Bruno Vattovaz,M,20.0,173.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Silver
250683,125556,Jean mile Vaysse,M,24.0,173.0,72.0,France,FRA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
250728,125582,Joaqun Vzquez Gonzlez,M,22.0,,,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
250791,125614,Renzo Vecchiato,M,24.0,207.0,110.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
250800,125619,Bertrand Benot Marie Vecten,M,24.0,194.0,84.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver
250804,125622,Vyacheslav Petrovich Vedenin,M,26.0,164.0,64.0,Russia,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
250828,125630,Ernst Willem Veenemans,M,24.0,184.0,72.0,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Pairs,Silver
250834,125633,Mark Hermanus Maria Veens,M,26.0,189.0,90.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
250843,125640,Klaas Willem Veering,M,22.0,190.0,86.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
250855,125641,Andrus Veerpalu,M,31.0,182.0,73.0,Estonia,EST,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
250895,125662,Tino Vegar,M,29.0,,,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Silver
250907,125672,Andra Vehovar,M,24.0,177.0,70.0,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
250913,125678,Hans-Jrgen Veil,M,25.0,160.0,60.0,Germany,FRG,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
250920,125683,Polydore Jules Lon Veirman,M,27.0,,77.0,Belgium,BEL,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
250921,125683,Polydore Jules Lon Veirman,M,31.0,,77.0,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Single Sculls,Silver
250990,125713,"Mansueto Velasco, Jr.",M,22.0,157.0,48.0,Philippines,PHI,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Flyweight,Silver
251123,125764,Franjo Velfl (Wlfl),M,30.0,,,Serbia,YUG,1948 Summer,1948,Summer,London,Football,Football Men's Football,Silver
251142,125771,Velichko Khristov Velichkov,M,30.0,180.0,75.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
251210,125803,"Spyridon ""Spyros"" Vellas",M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
251212,125804,Matthijs Vellenga,M,26.0,200.0,93.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Silver
251287,125841,Erik K. Vendt,M,19.0,180.0,75.0,USA,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,Silver
251289,125841,Erik K. Vendt,M,23.0,180.0,75.0,USA,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,Silver
251308,125851,Simone Venier,M,23.0,196.0,94.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver
251327,125862,Albert H. Venn,M,36.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver
251384,125897,Pter Vpi,M,22.0,178.0,77.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver
251405,125907,Norge Luis Vera Peralta,M,29.0,191.0,90.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
251407,125907,Norge Luis Vera Peralta,M,37.0,191.0,90.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
251457,125922,Jules Louis Verbecke (Gaillard-),M,20.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Team Swimming,Silver
251471,125931,"Joachim Hermanus Jacobus ""Jochem"" Verberne",M,22.0,190.0,86.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Silver
251479,125936,Franois Verboven,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
251480,125937,Jean Verboven,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
251520,125960,Richard Verderber,M,28.0,,,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Silver
251536,125966,Philip Verdon,M,22.0,,73.0,UK,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxless Pairs,Silver
251538,125968,Julien Verdonck,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
251539,125969,Maurice Justin Verdonck,M,26.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
