sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
2620,1467,Mara Magdalena Aicega Amicarelli,F,34.0,165.0,60.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
2787,1546,Eirini Andili,F,17.0,167.0,45.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
2936,1639,Albina Khamitovna Akhatova,F,25.0,160.0,55.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
2938,1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,Bronze
2940,1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 15 kilometres,Bronze
2968,1654,Leyla Begnyazovna Akhmerova,F,23.0,160.0,52.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Bronze
3022,1683,Foluke Antinuke Akinradewo,F,28.0,191.0,79.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
3048,1700,Marina Dazmirovna Akobiya,F,25.0,165.0,57.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
3095,1730,Monica Aksamit,F,26.0,183.0,74.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
3101,1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29.0,165.0,58.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
3126,1742,Irina Anatolyevna Aksyonova,F,17.0,174.0,62.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
4067,2342,Nely Carla Alberto Francisca,F,29.0,179.0,90.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
4130,2378,Sylvia Albrecht (-Heckendorf),F,17.0,165.0,57.0,Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
4146,2379,Brigitte Albrecht-Loretan,F,31.0,175.0,64.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
4273,2443,"Joan ""Jody"" Alderson (-Braskamp)",F,17.0,170.0,59.0,USA,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
4410,2513,Galina Aleksandrovna Alekseyeva,F,17.0,157.0,50.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,Bronze
4458,2546,Alessandra dos Santos de Oliveira,F,26.0,200.0,85.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
4524,2583,Buffy-Lynne Alexander-Williams,F,23.0,170.0,69.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
4600,2619,Lidiya Nikolayevna Alfeyeva,F,30.0,170.0,62.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Long Jump,Bronze
4847,2769,Kimia Alizadeh Zenoorin,F,18.0,185.0,57.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze
4880,2786,Yuliya Yakunovna Allagulova,F,19.0,176.0,54.0,Russia,EUN,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
5050,2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,21.0,170.0,59.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
5052,2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,29.0,170.0,59.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze
5055,2877,"Katherine Fiona ""Kate"" Allenby",F,26.0,177.0,72.0,UK,GBR,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
5233,2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",F,29.0,170.0,69.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
5350,3029,Jessica Alonso Bernardo,F,28.0,172.0,65.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
5436,3070,Malin Therse Alshammar,F,23.0,180.0,64.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
5458,3077,Ida Alstad,F,31.0,172.0,60.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
5502,3108,Livia Altmann,F,19.0,165.0,64.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
5514,3118,Jeannette Eleanor Altwegg (-Wirz),F,17.0,,,UK,GBR,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Bronze
5689,3206,Yuri Alvear Orjuela,F,26.0,176.0,70.0,Colombia,COL,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,Bronze
5823,3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
5824,3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Bronze
5831,3281,Simona Amnar (-Tabr),F,20.0,158.0,44.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
5852,3295,Ingrda Amantova,F,19.0,170.0,69.0,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Bronze
5925,3329,Serena Bibiana Amato,F,26.0,170.0,63.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's One Person Dinghy,Bronze
6220,3494,"Judith Florence ""Judy"" Amoore-Pollock",F,24.0,163.0,55.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 400 metres,Bronze
6248,3507,Vanessa Amors Quiles,F,29.0,165.0,62.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
6304,3537,Marwa Al-Amri,F,27.0,160.0,58.0,Tunisia,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
6338,3552,Gail Amundrud (-Beattie),F,19.0,183.0,70.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
6393,3589,An Jeong-Hwa,F,27.0,162.0,62.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze
6440,3612,Ana Flvia Chritaro Daniel Sanglard,F,26.0,187.0,73.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze
6447,3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,24.0,183.0,68.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze
6582,3681,"Elizabeth Rambo ""Beth"" Anders",F,32.0,174.0,73.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
6598,3691,Anne Dsane Andersen,F,23.0,183.0,86.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Bronze
6599,3692,Anne Nymark Andersen (-Rylandsholm),F,23.0,168.0,56.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
6724,3767,Nina Nymark Andersen (-Jakobsen),F,23.0,173.0,60.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
6914,3880,Agneta Monica Andersson,F,31.0,172.0,68.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
6916,3880,Agneta Monica Andersson,F,35.0,172.0,68.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
6933,3889,Anna Christina Andersson,F,20.0,169.0,63.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
6982,3920,Gunilla Victoria Andersson,F,26.0,169.0,69.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
7300,4085,Gunn Margit Aas Andreassen,F,24.0,177.0,60.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
7411,4145,"Janice ""Jan"" Andrew (-Thornett)",F,16.0,162.0,54.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Butterfly,Bronze
7775,4320,Nadine Marejke Angerer,F,29.0,174.0,70.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
7868,4359,va Angyal,F,21.0,163.0,63.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Bronze
7894,4374,Yekaterina Yevgenyevna Anikeyeva,F,31.0,178.0,63.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
7923,4388,Nataliya Yuryevna Anisimova (Guskova-),F,27.0,174.0,70.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Bronze
7924,4388,Nataliya Yuryevna Anisimova (Guskova-),F,31.0,174.0,70.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Bronze
7930,4391,Vera Vasilyevna Anisimova (Mikheyeva-),F,24.0,167.0,52.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
7933,4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,22.0,162.0,52.0,France,FRA,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
7935,4393,Herta Anita,F,26.0,183.0,82.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze
8293,4569,Mariela Andrea Antoniska Arrondo,F,29.0,170.0,70.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
8316,4585,Olena Anatolivna Antonova,F,36.0,180.0,95.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,Bronze
8318,4587,Yelena Petrovna Antonova,F,23.0,180.0,78.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,Bronze
8380,4613,Nataliya Nikolayevna Antyukh,F,23.0,182.0,69.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 400 metres,Bronze
8516,4685,Katrin Apel,F,24.0,172.0,62.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze
8546,4700,Angelica Aposteanu (Chertic-),F,25.0,175.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze
8734,4801,Erika Araki,F,27.0,186.0,78.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
8851,4859,Adriana dos Santos Arajo,F,30.0,167.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Bronze
8878,4876,Rodica Arba-Pucatu,F,18.0,179.0,75.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze
9004,4951,Daphne Arden (-Slater),F,22.0,167.0,60.0,UK,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
9212,5069,Yuko Arimori (-Wilson),F,29.0,166.0,47.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,Bronze
9274,5102,Anna Valeryevna Arkhipova,F,31.0,176.0,63.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
9319,5129,Mihaela Armescu,F,25.0,180.0,74.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze
9357,5143,"Heather Joy Armitage (-Young, -McClelland)",F,19.0,171.0,64.0,UK,GBR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
9471,5198,Judith Arndt,F,19.0,173.0,59.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze
9541,5233,Virginie Arnold,F,28.0,155.0,50.0,France,FRA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Bronze
9570,5245,Emilie Hegh Arntzen,F,22.0,183.0,78.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
9682,5306,Christine Arron,F,30.0,177.0,64.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
9685,5307,Ins Arrondo,F,26.0,167.0,58.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
9803,5366,Olga Dmitriyevna Arteshina,F,21.0,191.0,78.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
9965,5447,Loedmila Arzjannikova,F,34.0,168.0,62.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,Bronze
10134,5542,"Geraldina Rachel ""Dina"" Asher-Smith",F,20.0,164.0,55.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
10202,5579,Jeanne Chesley Ashworth (-Walker-),F,21.0,157.0,57.0,USA,USA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Women's 500 metres,Bronze
10372,5687,Sofia Assefa Abebe,F,24.0,167.0,52.0,Ethiopia,ETH,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",Bronze
10407,5700,Polina Hryhorivna Astakhova,F,20.0,166.0,56.0,Russia,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
10412,5700,Polina Hryhorivna Astakhova,F,23.0,166.0,56.0,Russia,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
10418,5700,Polina Hryhorivna Astakhova,F,27.0,166.0,56.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
10482,5724,rad Suleyman Aumova,F,46.0,158.0,57.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
10496,5732,Halina Aszkieowicz (-Wojno),F,21.0,179.0,70.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Bronze
10634,5815,"Gillian ""Jill"" Atkins",F,29.0,165.0,65.0,UK,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
10748,5882,"Susanne Jean ""Susie"" Atwood",F,19.0,170.0,66.0,USA,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,Bronze
10850,5930,Ingrid Auerswald-Lange (Brestrich-),F,22.0,168.0,58.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Bronze
10862,5934,Sandra Auffarth,F,25.0,170.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
10873,5937,Inger Reidun Aufles (Dving-),F,26.0,165.0,54.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
10877,5937,Inger Reidun Aufles (Dving-),F,30.0,165.0,54.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
10978,5994,Berit Kristine Aunli-Kvello,F,23.0,170.0,56.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
11158,6095,Tatyana Borisovna Averina-Barabash,F,25.0,165.0,61.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,Bronze
11160,6095,Tatyana Borisovna Averina-Barabash,F,25.0,165.0,61.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
11204,6126,Mariana Avitia Martnez,F,18.0,164.0,61.0,Mexico,MEX,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,Bronze
11345,6204,Almaz Ayana Eba,F,24.0,166.0,47.0,Ethiopia,ETH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Bronze
11451,6256,"Luciana Paula ""Lucha"" Aymar",F,27.0,178.0,59.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
11452,6256,"Luciana Paula ""Lucha"" Aymar",F,30.0,178.0,59.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
11528,6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,22.0,183.0,60.0,Belarus,BLR,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Bronze
11638,6343,Karina Borisovna Aznavuryan,F,21.0,170.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Bronze
11690,6381,Ba Yan,F,21.0,183.0,78.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
11724,6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,29.0,174.0,69.0,Netherlands,NED,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
11725,6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",F,29.0,174.0,69.0,Netherlands,NED,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
11754,6417,Inha Alvidasivna Babakova (Butkus-),F,29.0,180.0,60.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's High Jump,Bronze
11767,6425,Svetlana Viktorovna Babanina,F,21.0,173.0,62.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
11768,6425,Svetlana Viktorovna Babanina,F,21.0,173.0,62.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
11909,6489,Alesya Aleksandrovna Babushkina,F,19.0,170.0,55.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
12057,6561,Isabell Bachor,F,21.0,174.0,63.0,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Bronze
12372,6718,Bae Min-Hee,F,20.0,169.0,56.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze
12397,6734,Baek Myeong-Seon,F,20.0,173.0,64.0,South Korea,KOR,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Bronze
12561,6841,Shannon Deanne Bahrke,F,29.0,162.0,55.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
12735,6930,Sandrine Bailly,F,26.0,172.0,58.0,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
12845,6979,"Fatmire ""Lira"" Bajramaj (-Alushi)",F,20.0,170.0,58.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
12869,6994,"Ladislava Aloisie ""Laddie"" Bakanic (Hniz-)",F,24.0,,,USA,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
13008,7075,Glenys Bakker,F,43.0,170.0,73.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Curling,Curling Women's Curling,Bronze
13059,7101,"Ani Stoyanova ""Anka"" Bakova",F,23.0,175.0,75.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
13089,7116,Hanna Serhivna Balabanova (Nepitaieva-),F,34.0,178.0,72.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
13114,7130,Anioara Blan-Dobre,F,22.0,176.0,71.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze
13315,7227,Brita Pia Baldus,F,27.0,157.0,51.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Springboard,Bronze
13401,7277,Ashleigh Julia Ball,F,26.0,181.0,70.0,UK,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
13552,7347,Coralie Balmy,F,25.0,180.0,67.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
13836,7491,Klra Bnfalvi-Fried,F,29.0,172.0,76.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
14061,7590,Kayla Banwarth,F,27.0,178.0,70.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
14122,7622,Enik Barabs-Mironcic,F,22.0,181.0,74.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
14222,7674,Yelena Viktorovna Baranova,F,32.0,192.0,80.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
14500,7809,Georgina Bardach Martin,F,20.0,172.0,63.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
14519,7815,Anne-Lise Bardet,F,30.0,169.0,58.0,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze
14555,7837,Olesya Ivanovna Barel,F,28.0,190.0,78.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
14659,7903,Jane Louise Barkman (-Brown),F,17.0,169.0,61.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,Bronze
14819,7998,Andrea Barno San Martn,F,32.0,175.0,64.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
14848,8015,Marian Emma Barone (Twining-),F,24.0,,,USA,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
14915,8051,Bronte Amelia Arnold Barratt,F,23.0,171.0,59.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Bronze
14924,8053,Alexandra Barr (Sandor-),F,26.0,173.0,59.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
15062,8128,"Jennifer Mae ""Jenny"" Barringer-Simpson",F,29.0,166.0,53.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",Bronze
15071,8133,Mara Noel Barrionuevo,F,24.0,171.0,58.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
15116,8160,Zoila Barros Fernndez,F,28.0,188.0,72.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
15249,8234,Danka Bartekov,F,27.0,170.0,55.0,Slovakia,SVK,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,Bronze
15371,8299,Laura Bartlett,F,24.0,169.0,63.0,UK,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
15482,8343,Alison Bartosik,F,21.0,172.0,64.0,USA,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
15483,8343,Alison Bartosik,F,21.0,172.0,64.0,USA,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
15568,8383,Varvara Borisovna Barysheva,F,28.0,168.0,62.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze
15574,8386,Anastasiya Vladimirovna Baryshnikova,F,21.0,173.0,67.0,Russia,RUS,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Bronze
15675,8443,Clara Basiana Caellas,F,21.0,170.0,39.0,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
15936,8590,Suzy Batkovic (-Brown),F,31.0,195.0,89.0,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
16088,8662,Sabine Christiane Bau,F,27.0,180.0,66.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Team",Bronze
16090,8662,Sabine Christiane Bau,F,31.0,180.0,66.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Bronze
16236,8725,Viola Bauer,F,25.0,167.0,61.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 5/5 kilometres Pursuit,Bronze
16243,8727,Maritta Bauerschmidt (-Grieig),F,18.0,158.0,43.0,Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,Bronze
16485,8847,Allison Baver,F,29.0,160.0,57.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
16499,8849,Florence  Andre Isabelle Baverel-Robert,F,31.0,167.0,60.0,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
