sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
139455,70039,Joan Louise Lind (-Van Blom),F,23.0,175.0,68.0,USA,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,Silver
139456,70039,Joan Louise Lind (-Van Blom),F,31.0,175.0,68.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
139486,70050,Rut Hedvig Lindahl,F,33.0,179.0,74.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
139564,70084,Ylva Maria Lindberg,F,29.0,165.0,73.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
139735,70156,Ingrid Marie Lindgren,F,23.0,159.0,50.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Aerials,Silver
139769,70171,Hilary Kirsten Lindh,F,22.0,175.0,72.0,USA,USA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
139835,70206,Helga Lindner (-Hrtel),F,17.0,171.0,66.0,Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,Silver
139865,70224,Jenny Elisabeth Lindqvist,F,27.0,169.0,68.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
139899,70248,Gillian Anne Lindsay,F,26.0,183.0,73.0,UK,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
140032,70303,Ling Jie,F,17.0,150.0,37.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,Silver
140056,70316,Corinna Margarete Lingnau (-Bremer),F,24.0,162.0,55.0,Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
140145,70359,Cornelia Linse,F,20.0,184.0,78.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,Silver
140149,70361,"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,28.0,178.0,65.0,Germany,GER,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
140153,70361,"Liselott Linsenhoff (Schindling-, -Rheinberger)",F,44.0,178.0,65.0,Germany,FRG,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
140191,70380,"Kyriaki ""Kiki"" Liosi",F,24.0,170.0,63.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Silver
140356,70459,Iryna Anatolivna Lishchynska (Nedelenko-),F,32.0,160.0,56.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 1,500 metres",Silver
140399,70476,Hana Likov,F,16.0,165.0,55.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,Silver
140518,70540,Lyudmila Anatolyevna Litvinova,F,23.0,174.0,62.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
140521,70543,Liu Ailing,F,29.0,168.0,55.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
140625,70601,Liu Jun,F,22.0,177.0,65.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Silver
140639,70610,Liu Limin,F,20.0,170.0,68.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,Silver
140659,70620,Liu Ou,F,25.0,168.0,50.0,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
140672,70625,Liu Qing,F,27.0,190.0,81.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Silver
140715,70647,Liu Wei,F,26.0,162.0,60.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Doubles,Silver
140722,70651,Liu Xia,F,25.0,178.0,78.0,China,CHN,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,Silver
140773,70670,Liu Xuqing,F,27.0,166.0,60.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
140774,70671,Liu Yaju,F,24.0,172.0,68.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
140800,70685,Liu Ying,F,22.0,165.0,60.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
140843,70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,USA,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Silver
140845,70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,USA,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,Silver
140846,70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,USA,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,Silver
140929,70749,Nicole Dawn Livingstone-Stevenson (-Clayton),F,25.0,174.0,65.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
141019,70783,Anita Carina Ljungdahl (-Algotsson),F,20.0,170.0,57.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
141287,70902,Irina Viktorovna Lobacheva (-Averbukh),F,28.0,165.0,46.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
141301,70912,Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Silver
141305,70912,Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,Silver
141589,71033,Devin Logan,F,20.0,178.0,82.0,USA,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,Silver
141631,71049,Mihaela Loghin,F,32.0,170.0,78.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Shot Put,Silver
142006,71236,Jeannie Longo-Ciprelli,F,33.0,164.0,48.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Women's Road Race, Individual",Silver
142009,71236,Jeannie Longo-Ciprelli,F,37.0,164.0,48.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Individual Time Trial,Silver
142089,71277,Shelley Looney,F,30.0,165.0,64.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
142213,71344,Elena Lpez Benaches,F,21.0,169.0,56.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
142327,71406,Laura Lpez Valle,F,20.0,168.0,59.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
142328,71407,Laura Lpez Ventosa,F,24.0,171.0,65.0,Spain,ESP,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver
142559,71524,Ericka Denise Lorenz,F,19.0,180.0,71.0,USA,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
142778,71636,Ingrid Lotz (Eichmann-),F,30.0,169.0,74.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,Silver
143048,71787,Caitlin Lowe,F,23.0,170.0,57.0,USA,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
143065,71793,Gabriele Lwe (Kotte-),F,21.0,172.0,60.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
143123,71825,Dra Mercedesz Lwy,F,23.0,172.0,65.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
143250,71895,Lu Bin,F,15.0,165.0,53.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
143280,71914,Lu Li,F,15.0,136.0,30.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,Silver
143302,71926,Lu Ying,F,23.0,175.0,65.0,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,Silver
143312,71931,Lu Yuanyang,F,25.0,174.0,54.0,China,CHN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
143514,72033,Rosario Luchetti,F,28.0,160.0,57.0,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
143777,72173,Ninel Vasilyevna Lukanina (-Yevteyeva),F,27.0,171.0,67.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Silver
143813,72191,Theresa Anne Luke,F,29.0,180.0,78.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
144016,72276,Kristina Anna Maria Lundberg,F,20.0,172.0,86.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
144200,72369,Nomi Ildiko Lung,F,20.0,175.0,65.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,Silver
144247,72393,Luo Xi,F,24.0,166.0,54.0,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
144548,72542,Amelie Lux,F,23.0,162.0,48.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Windsurfer,Silver
144630,72589,Oksana Vasilyevna Lyapina,F,16.0,144.0,33.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Silver
144864,72700,Nadezhda Yuryevna Lyubimova,F,20.0,179.0,76.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
144917,72726,Ma Jin,F,24.0,167.0,58.0,China,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Mixed Doubles,Silver
144950,72747,Ma Xiangjun,F,27.0,171.0,65.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,Silver
144965,72753,Ma Yibo,F,28.0,174.0,70.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
144967,72754,Ma Ying,F,24.0,176.0,75.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
145137,72848,Sofa Maccari,F,28.0,165.0,66.0,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
145700,73119,Shannon Ann MacMillan,F,25.0,165.0,59.0,USA,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
145747,73141,"Kate ""Katie"" Mactier",F,29.0,171.0,57.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Silver
145817,73175,"Elizabeth ""Beezie"" Madden (Patton-)",F,52.0,168.0,63.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
146249,73389,"Samantha ""Sam"" Magee",F,21.0,182.0,83.0,USA,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
146262,73398,Rose Mary Magers (-Powell),F,24.0,190.0,73.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
146363,73450,Christine Marie Magnuson,F,22.0,185.0,73.0,USA,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Silver
146364,73450,Christine Marie Magnuson,F,22.0,185.0,73.0,USA,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
146374,73454,Karen Diane Magnussen (-Cella),F,19.0,160.0,53.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Women's Singles,Silver
146885,73728,Laura Maiztegui,F,21.0,163.0,64.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
147106,73827,Petkana Bogdanova Makaveeva,F,27.0,174.0,66.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
147145,73854,Antonina Viktorovna Makhina-Dumcheva-Zelikovich,F,22.0,178.0,81.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Single Sculls,Silver
147146,73854,Antonina Viktorovna Makhina-Dumcheva-Zelikovich,F,30.0,178.0,81.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Silver
147257,73912,Katalin Makray-Schmitt,F,19.0,168.0,54.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,Silver
147303,73930,Ivana Maksimovi-Anui,F,22.0,161.0,51.0,Serbia,SRB,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
147339,73946,Natalia Mara Mlaga Dibos,F,24.0,170.0,59.0,Peru,PER,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Silver
147422,73990,Galina Vyacheslavovna Malchugina (Mikheyeva-),F,29.0,168.0,62.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
147525,74029,Tijana Maleevi,F,25.0,185.0,78.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
147826,74181,"Alexandra Maria ""Alex"" Maloney",F,24.0,158.0,56.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Silver
147859,74201,Dominique Maltais,F,33.0,178.0,71.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Boardercross,Silver
147864,74202,Valrie Maltais,F,23.0,165.0,62.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
147979,74264,Mariya Ruslanovna Mamoshuk,F,23.0,163.0,65.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Silver
148035,74295,Laure Manaudou,F,17.0,180.0,69.0,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Silver
148107,74318,Julia Marie Mancuso (-Fish),F,25.0,168.0,64.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
148110,74318,Julia Marie Mancuso (-Fish),F,25.0,168.0,64.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Combined,Silver
148389,74453,Mirela Maniani-Tzelili,F,23.0,165.0,64.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,Silver
148410,74463,Tamara Ivanovna Manina,F,22.0,162.0,56.0,Russia,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,Silver
148412,74463,Tamara Ivanovna Manina,F,22.0,162.0,56.0,Russia,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Balance Beam,Silver
148418,74463,Tamara Ivanovna Manina,F,30.0,162.0,56.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,Silver
148449,74478,"Dorothy Gladys Manley (-Hall, -Parlett)",F,21.0,165.0,51.0,UK,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 100 metres,Silver
148452,74479,Elizabeth Ann Manley-Theobald,F,22.0,152.0,49.0,Canada,CAN,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Women's Singles,Silver
148467,74491,Shelley Isabel Mann,F,19.0,172.0,61.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
148546,74525,Madeline Manning-Jackson (-Mims),F,24.0,175.0,75.0,USA,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
148812,74635,Huriana Manuel,F,29.0,166.0,65.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
148816,74639,Simone Ashley Manuel,F,20.0,178.0,73.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,Silver
148818,74639,Simone Ashley Manuel,F,20.0,178.0,73.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
148842,74654,Gyuzel Tagirovna Manyurova,F,26.0,174.0,75.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Silver
148844,74654,Gyuzel Tagirovna Manyurova,F,38.0,174.0,75.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Silver
148921,74699,Roxana Maracineanu,F,25.0,165.0,52.0,France,FRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,Silver
149300,74898,Anne R. Marden (-Grainger),F,26.0,170.0,68.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
149301,74898,Anne R. Marden (-Grainger),F,30.0,170.0,68.0,USA,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Single Sculls,Silver
149383,74930,Yekaterina Aleksandrovna Marennikova,F,26.0,176.0,70.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
149430,74953,"Mara Mercedes ""Mechi"" Margalot",F,25.0,159.0,52.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
149587,75029,Hanna Emilie Marin,F,26.0,169.0,65.0,Belgium,BEL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
150007,75226,Erzsbet Mrkus-Peresztegi,F,31.0,167.0,69.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,Silver
150080,75262,McKayla Rose Maroney,F,16.0,160.0,46.0,USA,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Horse Vault,Silver
150085,75265,"Magdolna ""Magda"" Maros",F,28.0,170.0,56.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Individual",Silver
150098,75271,Paula Marosi (-Fldessy),F,31.0,170.0,63.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Team",Silver
150137,75295,Darcy Marquardt,F,33.0,182.0,72.0,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
150195,75339,Gail Annette Marquis,F,21.0,182.0,75.0,USA,USA,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Silver
150395,75451,Marta Vieira da Silva,F,18.0,162.0,58.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
150396,75451,Marta Vieira da Silva,F,22.0,162.0,58.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
150444,75479,Ulla Agneta Linna Mrtensson (-Baron),F,18.0,173.0,61.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
150554,75543,Camilla Martin (-Nygaard),F,26.0,174.0,59.0,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Singles,Silver
150644,75590,LaVonna Ann Martin (-Floral),F,25.0,170.0,66.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,Silver
150770,75654,Kim Kristine Martin-Hasson,F,19.0,166.0,68.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
150775,75656,Lisa Frances Martin-Ondieki (-O'Dea),F,28.0,168.0,47.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Marathon,Silver
150869,75706,Conchita Martnez Bernat,F,20.0,170.0,59.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,Silver
150875,75706,Conchita Martnez Bernat,F,32.0,170.0,59.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,Silver
151180,75872,Marie Martinod,F,29.0,158.0,48.0,France,FRA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,Silver
151270,75919,Barbro Martinsson (-Grahn),F,28.0,172.0,62.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
151273,75919,Barbro Martinsson (-Grahn),F,32.0,172.0,62.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
151419,75996,Karina Maruyama,F,29.0,162.0,56.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
151438,76010,"Gisle Marie ""Gigi"" Marvin",F,22.0,173.0,75.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
151439,76010,"Gisle Marie ""Gigi"" Marvin",F,26.0,173.0,75.0,USA,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
151787,76172,Michele Mary Mason-Brown,F,25.0,171.0,55.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's High Jump,Silver
151791,76175,Paula Karina Masotta Biagetti,F,29.0,170.0,58.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
151869,76223,Daniela Masseroni,F,19.0,170.0,48.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
151993,76281,Natalie Mastracci,F,23.0,178.0,75.0,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
152014,76295,Mariko Masubuchi,F,20.0,169.0,61.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
152185,76389,Svitlana Valerivna Matevusheva,F,23.0,178.0,75.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,Silver
152377,76477,Yelena Gennadyevna Matiyevskaya (-Bratishko),F,19.0,168.0,62.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
152457,76515,Matylda Matoukov-nov (-Rikov),F,27.0,158.0,53.0,Czech Republic,TCH,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,Silver
152467,76516,Nonka Decheva Matova (Shatarova-),F,37.0,165.0,65.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
152610,76579,Naomi Matsumoto,F,32.0,166.0,60.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
152626,76589,Katsumi Matsumura (-Tida),F,28.0,173.0,74.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver
152824,76694,Margriet Matthijsse,F,19.0,177.0,70.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's One Person Dinghy,Silver
152825,76694,Margriet Matthijsse,F,23.0,177.0,70.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's One Person Dinghy,Silver
153013,76794,Evelyn Matz (-Hbscher),F,20.0,176.0,70.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Silver
153064,76816,Maria Maunder,F,24.0,180.0,72.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
153094,76840,Amlie Simone Mauresmo,F,25.0,175.0,69.0,France,FRA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,Silver
153111,76849,Maurine Dorneles Gonalves,F,22.0,159.0,51.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
153278,76929,Fiona Winsome Marcia May (-Iapichino),F,26.0,181.0,60.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,Silver
153279,76929,Fiona Winsome Marcia May (-Iapichino),F,30.0,181.0,60.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,Silver
153356,76966,"Andria ""Maycon"" dos Santos",F,27.0,155.0,56.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
153357,76966,"Andria ""Maycon"" dos Santos",F,31.0,155.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
153579,77079,"Klementina ""Tina"" Maze",F,26.0,172.0,68.0,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,Silver
153580,77079,"Klementina ""Tina"" Maze",F,26.0,172.0,68.0,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
153616,77094,Svitlana Ivanivna Maziy (-Pachkun),F,20.0,183.0,80.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Silver
153617,77094,Svitlana Ivanivna Maziy (-Pachkun),F,28.0,183.0,80.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Silver
153843,77223,Kayla McAlister,F,27.0,169.0,70.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
154036,77335,"Lynette Velma ""Lyn"" McClements (-McKenzie)",F,17.0,177.0,66.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
